Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-1,ESI-2,ESI-3,ESI-4,LDI-1,LDI-2,LDI-3,LDI-4,APCI-1,APCI-2,APCI-3,APCI-4,APPI-1,APPI-2,APPI-3,APPI-4
179.0349916,9,8,4,0,0,0,0,0,CHO,Lignin,180.042268,-0.051601383,1,17326902,9627581,24873754,13234458,4050917,6170482,4182480,4494195,37292912,17770580,42522964,18067360,4462939,5743974,6099938,3757532
179.0447,0,0,0,0,0,0,0,0,,None,180.0519765,0,0,3395386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0550233,0,0,0,0,0,0,0,0,,None,180.0622998,0,0,0,4899779,5958433,6382880,0,0,0,0,0,0,0,0,0,0,0,0
179.0552207,0,0,0,0,0,0,0,0,,None,180.0624971,0,0,0,0,0,0,0,0,0,0,3494261,2866266,8243547,0,2386271,4706667,0,2765535
179.055815,0,0,0,0,0,0,0,0,,None,180.0630915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106603,0,2242527
179.0561104,6,12,6,0,0,0,0,0,CHO,Carb,180.0633869,0.006900829,1,37722940,82339776,94890784,106866976,0,0,0,0,46115700,27560026,100952408,14972838,26484064,62191980,14701543,38952928
179.056405,0,0,0,0,0,0,0,0,,None,180.0636815,0,0,3715901,0,0,0,0,0,0,0,0,0,8722779,0,0,4641131,0,3016671
179.0713733,10,12,3,0,0,0,0,0,CHO,Lignin,180.0786498,-0.030812722,1,4928834,3464135,7258918,0,0,4230781,0,3235965,8315770,9440351,14455136,7743403,0,0,0,0
179.10774,11,16,2,0,0,0,0,0,CHO,Lignin,180.1150165,0.073791293,1,0,0,0,0,0,0,0,0,2465156,0,0,0,0,0,0,0
180.0006,0,0,0,0,0,0,0,0,,None,181.0078765,0,0,0,0,0,0,0,3436689,0,0,0,0,0,0,0,0,0,0
180.00193,7,4,5,0,1,0,0,0,CHO,ConHC,181.0092065,0.119385198,0,2795864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.0383367,8,8,4,0,1,0,0,0,CHO,Lignin,181.0456131,0.002482542,0,0,0,2637125,0,0,0,0,0,3822743,0,4589197,0,0,0,0,0
180.0427933,0,0,0,0,0,0,0,0,,None,181.0500698,0,0,2723684,0,2600006,0,0,0,0,0,8477848,6875509,12378766,5716169,0,0,0,0
180.059465,5,12,6,0,1,0,0,0,CHO,Carb,181.0667415,0.008221941,0,2536553,5834979,5689419,6052405,0,0,0,0,3144861,0,6917780,0,0,4003417,0,3223179
181.014244,8,6,5,0,0,0,0,0,CHO,ConHC,182.0215204,0.015691661,1,29117836,6614524,19791214,7197508,0,0,0,0,7693757,2599570,8771523,0,2587925,2971713,4490247,0
181.0497133,0,0,0,0,0,0,0,0,,None,182.0569898,0,0,0,0,0,0,0,0,0,0,9095624,2613917,9937871,0,0,0,0,0
181.05033,0,0,0,0,0,0,0,0,,None,182.0576065,0,0,0,0,0,0,0,0,0,0,0,2638493,0,0,0,0,0,0
181.0506373,9,10,4,0,0,0,0,0,CHO,Lignin,182.0579138,-0.027367555,1,39955864,19493382,51211640,36166476,4692790,7487441,6951464,6195033,102804936,35650204,115895248,36850168,4504861,9807690,11404817,4352826
181.0509267,0,0,0,0,0,0,0,0,,None,182.0582031,0,0,3521944,0,4402553,0,0,0,0,0,0,3548829,0,0,0,0,0,0
181.07176,6,14,6,0,0,0,0,0,CHO,Other,182.0790365,0.009419646,1,7103903,0,11593088,2985300,0,0,0,0,4890575,0,8931286,0,0,0,0,0
181.08702,10,14,3,0,0,0,0,0,CHO,Lignin,182.0942965,-0.01181355,1,0,0,0,0,0,0,0,0,5318099,3241128,6949851,3476995,0,0,0,0
182.01759,7,6,5,0,1,0,0,0,CHO,ConHC,183.0248665,0.063783792,0,3173063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182.0220657,0,0,0,0,0,0,0,0,,None,183.0293422,0,0,3695305,0,3166120,2914151,0,0,0,0,9028340,2517441,8393996,2999332,0,0,0,0
182.0458733,8,9,4,1,0,0,0,0,CHON,Lignin,183.0531498,0.043606388,1,0,0,3114671,0,0,0,0,0,3163644,0,3047700,0,0,0,0,0
182.0539814,8,10,4,0,1,0,0,0,CHO,Lignin,183.0612579,0.031419803,0,4076243,0,4240050,4000881,0,0,0,0,10145534,3563978,10683670,3325230,0,0,0,0
182.058465,0,0,0,0,0,0,0,0,,None,183.0657415,0,0,0,0,0,0,0,0,0,0,3680512,2435020,5619480,3857711,0,0,0,0
183.029898,8,8,5,0,0,0,0,0,CHO,Lignin,184.0371745,-0.005974771,1,28450828,5293666,22888424,8109458,0,0,0,0,14057523,8695030,20172380,7198818,0,3650876,3213905,0
183.04515,12,8,2,0,0,0,0,0,CHO,ConHC,184.0524265,0.016485086,1,0,0,0,0,0,3103816,0,0,0,0,0,0,0,0,0,0
183.0662844,9,12,4,0,0,0,0,0,CHO,Lignin,184.0735609,-0.011070164,1,3629591,3196013,4831221,4850077,0,0,0,0,6306878,9143553,14261864,6262893,0,2425669,0,0
183.10267,10,16,3,0,0,0,0,0,CHO,Protein,184.1099465,-0.011335509,1,0,0,0,0,0,0,0,0,3586634,2939148,3630709,0,0,0,0,0
184.00133,0,0,0,0,0,0,0,0,,None,185.0086065,0,0,0,0,0,0,0,0,0,0,2439020,0,0,0,0,0,0,0
184.03772,0,0,0,0,0,0,0,0,,None,185.0449965,0,1,0,0,0,0,0,0,0,0,5564792,4421170,8346548,2948006,0,0,0,0
185.009165,7,6,6,0,0,0,0,0,CHO,Tannin,186.0164415,-0.019039607,1,0,0,0,0,0,0,0,0,3317945,0,2962182,0,0,0,0,0
185.0277775,8,10,3,0,0,1,0,0,CHOS,Lignin,186.035054,0.058647119,1,6908576,2487516,2946682,6186997,0,0,0,0,0,0,0,0,0,0,0,0
185.0455466,8,10,5,0,0,0,0,0,CHO,Lignin,186.0528231,0.001910904,1,7220902,8109794,10701440,6915067,0,0,0,0,9501381,10078069,16892178,6135537,2415065,5250382,0,3095585
185.0608167,12,10,2,0,0,0,0,0,CHO,Lignin,186.0680931,-0.072921405,1,0,0,0,0,0,5804770,2780970,4679159,0,0,0,0,0,0,0,0
185.0819325,9,14,4,0,0,0,0,0,CHO,Protein,186.089209,-0.000156269,1,12243634,3466478,12874380,3433990,0,0,0,0,3482321,4358017,6231327,4530942,0,0,0,0
185.1183163,10,18,3,0,0,0,0,0,CHO,Protein,186.1255927,0.009279863,1,6414014,2645754,7184025,3395602,0,0,0,0,10459869,5302157,8586540,5113610,0,0,0,0
185.154704,11,22,2,0,0,0,0,0,CHO,Lipid,186.1619805,-0.002774358,1,0,7913222,5848741,8338461,0,0,0,0,3055337,0,0,2500118,0,0,0,0
186.04558,0,0,0,0,0,0,0,0,,None,187.0528565,0,1,0,0,2583251,0,0,0,0,0,0,0,0,0,0,0,0,0
186.05338,0,0,0,0,0,0,0,0,,None,187.0606565,0,1,0,0,0,0,0,0,0,0,0,2748606,5157497,2561347,0,0,0,0
186.077175,8,13,4,1,0,0,0,0,CHON,Protein,187.0844515,0.034444444,1,3469829,0,3093982,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0247975,7,8,6,0,0,0,0,0,CHO,Tannin,188.032074,0.074575149,1,4233551,0,3895590,0,0,0,0,0,2843750,0,3068376,0,0,0,0,0
187.0400857,11,8,3,0,0,0,0,0,CHO,ConHC,188.0473622,-0.096029349,1,0,0,0,0,3366336,6556556,3703243,5998249,2986347,3614215,4879326,0,0,0,0,0
187.04194,0,0,0,0,0,0,0,0,,None,188.0492165,0,0,0,3506038,7559468,3283063,0,0,0,0,0,0,0,0,0,0,0,0
187.061195,8,12,5,0,0,0,0,0,CHO,AminoSugar,188.0684715,0.010787667,1,4007259,4603261,7675187,5269117,0,0,0,0,0,6650382,12219366,4779420,0,2601333,0,0
187.0764433,12,12,2,0,0,0,0,0,CHO,Lignin,188.0837198,0.052259635,1,0,0,0,0,0,6370712,2611928,4190901,0,0,0,0,0,0,0,0
187.0975788,9,16,4,0,0,0,0,0,CHO,Protein,188.1048552,0.020122394,1,4970344,4607369,11003199,7755401,0,0,0,0,5156735,6138395,7514099,5906857,0,0,0,0
187.13299,0,0,0,0,0,0,0,0,,None,188.1402665,0,0,0,0,0,0,0,0,0,0,2601867,0,0,0,0,0,0,0
187.133968,10,20,3,0,0,0,0,0,CHO,Protein,188.1412445,0.000220154,1,0,0,0,2891413,0,0,0,0,27112844,16642599,28398592,13398453,0,0,0,0
188.0478917,0,0,0,0,0,0,0,0,,None,189.0551681,0,0,0,0,0,0,0,3072497,2631212,2594322,2846412,2764125,5412690,0,0,0,0,0
188.06122,0,0,0,0,0,0,0,0,,None,189.0684965,0,1,0,0,2409875,0,0,0,0,0,0,0,0,0,0,0,0,0
188.137325,9,20,3,0,1,0,0,0,CHO,Protein,189.1446015,-0.01121248,0,0,0,0,0,0,0,0,0,2907883,0,3685235,0,0,0,0,0
189.019345,10,6,4,0,0,0,0,0,CHO,ConHC,190.0266215,-0.067284678,1,0,0,0,0,4250483,0,2538375,0,4922918,0,4320959,0,0,0,0,0
189.0404611,7,10,6,0,0,0,0,0,CHO,Tannin,190.0477376,0.002502576,1,8505374,3537444,5883890,3303180,0,0,0,0,17088558,2910900,10497735,0,0,2869671,2397629,0
189.05572,11,10,3,0,0,0,0,0,CHO,Lignin,190.0629965,-0.011993813,1,0,0,3354104,3052817,3071360,11293789,5437332,7652226,4663859,6217914,9842381,5205081,0,0,0,0
189.05759,0,0,0,0,0,0,0,0,,None,190.0648665,0,0,7467044,0,10950648,2612242,0,0,0,0,0,0,0,0,0,0,0,0
189.07684,8,14,5,0,0,0,0,0,CHO,AminoSugar,190.0841165,0.037315164,1,5879851,5932081,11419647,6292760,0,0,0,0,0,0,5142229,0,0,0,0,0
189.09213,12,14,2,0,0,0,0,0,CHO,Lignin,190.0994065,-0.140838315,1,0,0,0,0,0,2928490,0,0,0,0,0,0,0,0,0,0
189.128475,13,18,1,0,0,0,0,0,CHO,UnsatHC,190.1357515,0.072227448,1,0,0,0,0,0,0,0,0,0,0,4118760,2750067,0,0,0,0
190.0271483,0,0,0,0,0,0,0,0,,None,191.0344248,0,0,0,0,0,0,3917277,0,2661237,0,4442003,3983887,6277185,2833335,0,0,0,0
190.06355,0,0,0,0,0,0,0,0,,None,191.0708265,0,0,0,0,0,0,0,0,0,0,4966817,2645532,5311567,2429124,0,0,0,0
190.96317,9,4,1,0,0,2,0,0,CHOS,ConHC,191.9704465,-0.470574412,1,0,0,3140789,0,0,0,0,0,0,0,0,0,0,0,0,0
190.998595,9,4,5,0,0,0,0,0,CHO,ConHC,192.0058715,0.009228988,1,2768113,0,0,0,0,0,0,0,2766073,0,0,0,0,0,0,0
191.01845,0,0,0,0,0,0,0,0,,None,192.0257265,0,1,2875129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.01874,0,0,0,0,0,0,0,0,,None,192.0260165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007070,0
191.01939,0,0,0,0,0,0,0,0,,None,192.0266665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990686,0
191.0197256,6,8,7,0,0,0,0,0,CHO,Other,192.0270021,0.002910558,1,49650424,3085539,28089034,0,0,0,0,0,21814018,0,18227650,0,17512706,0,41857628,0
191.033965,0,0,0,0,0,0,0,0,,None,192.0412415,0,1,0,0,0,0,0,0,0,0,2981639,0,4090312,0,0,0,0,0
191.03465,0,0,0,0,0,0,0,0,,None,192.0419265,0,0,0,0,0,0,0,0,0,0,0,0,3676616,0,0,0,0,0
191.0349851,10,8,4,0,0,0,0,0,CHO,Lignin,192.0422616,-0.014693016,1,15397631,9174761,18977488,13885367,5404237,7025468,5755753,5876584,33340166,25085816,55753160,24389416,3104518,6398449,4594276,2623727
191.05485,0,0,0,0,0,0,0,0,,None,192.0621265,0,0,0,0,0,4775870,0,0,0,0,0,0,0,0,0,0,0,0
191.05511,0,0,0,0,0,0,0,0,,None,192.0623865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342839,0,0
191.05578,0,0,0,0,0,0,0,0,,None,192.0630565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649015,0,0
191.0561093,7,12,6,0,0,0,0,0,CHO,Carb,192.0633858,0.01204008,1,22694662,18730736,42375896,87095232,0,0,0,2953712,6197007,5309312,12657105,3015472,7490828,53175800,4568171,6545651
191.05645,0,0,0,0,0,0,0,0,,None,192.0637265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242935,0,0
191.07032,0,0,0,0,0,0,0,0,,None,192.0775965,0,1,0,0,0,0,0,0,0,0,0,0,2946518,0,0,0,0,0
191.0713564,11,12,3,0,0,0,0,0,CHO,Lignin,192.0786328,0.059459938,1,5624589,5375734,17234654,4787140,0,8218442,4408183,5783670,17601300,14782341,37841368,8731446,0,0,0,0
192.00642,0,0,0,0,0,0,0,0,,None,193.0136965,0,0,0,0,0,0,0,0,0,0,4036723,0,3908936,0,0,0,0,0
192.023075,5,8,7,0,1,0,0,0,CHO,Other,193.0303515,0.030992121,0,3277429,0,0,0,0,0,0,0,0,0,0,0,0,0,3479484,0
192.038335,9,8,4,0,1,0,0,0,CHO,Lignin,193.0456115,0.010961762,1,0,0,0,0,0,0,0,0,3633791,3126500,5388117,2888350,0,0,0,0
192.0428,0,0,0,0,0,0,0,0,,None,193.0500765,0,0,3117181,0,3169868,3330329,0,0,0,2441963,15713409,8949990,19217238,9052320,0,0,0,0
192.0594533,6,12,6,0,1,0,0,0,CHO,Carb,193.0667298,0.068139066,0,0,0,3092050,6851871,0,0,0,0,0,0,0,0,0,4130085,0,0
192.074705,10,12,3,0,1,0,0,0,CHO,Lignin,193.0819815,0.091269107,0,0,0,0,0,0,0,0,0,2731405,0,4991332,0,0,0,0,0
192.0792033,0,0,0,0,0,0,0,0,,None,193.0864798,0,0,0,0,0,0,0,0,0,0,5986447,2509555,4602726,0,0,0,0,0
193.00834,0,0,0,0,0,0,0,0,,None,194.0156165,0,0,0,0,0,0,0,2777522,0,0,0,0,0,0,0,0,0,0
193.0142424,9,6,5,0,0,0,0,0,CHO,ConHC,194.0215189,0.022821627,1,19512818,0,9944512,4034163,6782769,0,3160151,0,15212019,4055117,10613981,3613712,3748660,4806729,11341082,0
193.03435,0,0,0,0,0,0,0,0,,None,194.0416265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612386,0
193.0353766,6,10,7,0,0,0,0,0,CHO,Other,194.042653,-0.001758273,1,45768188,3502022,33009096,3197051,0,0,0,0,29818364,0,18574566,0,39484220,6911056,61166880,5863078
193.0357065,0,0,0,0,0,0,0,0,,None,194.0429829,0,0,4113915,0,0,0,0,0,0,0,0,0,0,0,3097403,0,0,0
193.04618,0,0,0,0,0,0,0,0,,None,194.0534565,0,0,0,0,0,0,0,0,0,0,0,0,2565866,0,0,0,0,0
193.04932,0,0,0,0,0,0,0,0,,None,194.0565965,0,0,0,0,3857870,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0495933,0,0,0,0,0,0,0,0,,None,194.0568698,0,1,0,0,0,0,0,0,0,0,8195585,0,8286444,2903069,0,0,0,0
193.05029,0,0,0,0,0,0,0,0,,None,194.0575665,0,0,0,0,0,0,0,0,0,0,0,3838554,0,0,0,0,0,0
193.0506215,10,10,4,0,0,0,0,0,CHO,Lignin,194.0578979,0.056033638,1,18005504,34007500,49847756,39287424,4756799,9822786,5906533,7635317,102022656,39311964,98041064,37374492,4905791,10057812,7390503,4993705
193.050975,0,0,0,0,0,0,0,0,,None,194.0582515,0,0,0,0,0,0,0,0,0,0,9289217,0,0,3179038,0,0,0,0
193.0870167,11,14,3,0,0,0,0,0,CHO,Lignin,194.0942931,0.006090614,1,0,2708186,0,0,0,3508816,0,2789252,0,4447848,5202171,3802155,0,0,0,0
193.98568,0,0,0,0,0,0,0,0,,None,194.9929565,0,0,0,0,0,0,0,0,0,0,4093803,0,0,0,0,0,0,0
194.01758,8,6,5,0,1,0,0,0,CHO,ConHC,195.0248565,0.111134654,0,2495866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.022075,0,0,0,0,0,0,0,0,,None,195.0293515,0,0,0,0,0,0,0,0,0,0,4802425,0,4334200,0,0,0,0,0
194.038735,5,10,7,0,1,0,0,0,CHO,Other,195.0460115,-0.020268961,0,2783618,0,3064654,0,0,0,0,0,2443904,0,0,0,0,0,3641994,0
194.0459,9,9,4,1,0,0,0,0,CHON,Lignin,195.0531765,-0.095791211,1,0,0,0,0,0,0,0,0,0,0,2597506,0,0,0,0,0
194.0539814,9,10,4,0,1,0,0,0,CHO,Lignin,195.0612579,0.029486883,0,0,3586885,5450580,4997099,0,0,0,0,12799877,3898322,12310149,4463519,0,0,0,0
194.05739,0,0,0,0,0,0,0,0,,None,195.0646665,0,0,0,0,0,0,0,0,0,0,2740103,0,0,0,0,0,0,0
194.0581,0,0,0,0,0,0,0,0,,None,195.0653765,0,0,0,0,0,0,0,0,0,0,0,0,2992775,0,0,0,0,0
194.0584233,0,0,0,0,0,0,0,0,,None,195.0656998,0,0,0,0,0,0,0,0,2850284,2596102,33001352,11424724,33152648,11336608,0,0,0,0
194.9935121,8,4,6,0,0,0,0,0,CHO,ConHC,196.0007886,-0.003601414,1,8706300,0,3492551,0,4670510,0,0,0,19323126,0,10407946,0,3233652,0,15091686,0
194.996875,5,8,6,0,0,1,0,0,CHOS,Other,196.0041515,0.036797792,1,15888637,0,7592136,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0298831,9,8,5,0,0,0,0,0,CHO,Lignin,196.0371595,0.070566995,1,34066700,7637176,23572694,11332946,3722812,2488659,2886762,0,17582340,10476869,21032986,8415515,3750270,6287040,5285876,3497577
195.0451375,13,8,2,0,0,0,0,0,CHO,ConHC,196.052414,0.079234526,1,0,0,0,0,3457090,5439321,2587376,3049620,0,0,0,0,0,0,0,0
195.049695,0,0,0,0,0,0,0,0,,None,196.0569715,0,0,8591635,0,9378013,0,0,0,0,0,0,0,0,0,0,0,0,0
195.04998,0,0,0,0,0,0,0,0,,None,196.0572565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712891,0
195.0510153,6,12,7,0,0,0,0,0,CHO,Other,196.0582918,0.055925646,1,159056144,21683392,165183712,14329178,3336516,0,2729075,0,7572749,0,6772770,0,71327112,15721158,81229816,14873710
195.05136,0,0,0,0,0,0,0,0,,None,196.0586365,0,0,12878099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.061805,0,0,0,0,0,0,0,0,,None,196.0690815,0,0,0,0,0,0,0,0,0,0,3536658,0,4209191,0,0,0,0,0
195.065215,0,0,0,0,0,0,0,0,,None,196.0724915,0,0,0,0,0,0,0,0,0,0,6996243,0,8970280,0,0,0,0,0
195.06592,0,0,0,0,0,0,0,0,,None,196.0731965,0,0,0,0,0,0,0,0,0,0,0,0,0,2399529,0,0,0,0
195.0662693,10,12,4,0,0,0,0,0,CHO,Lignin,196.0735458,0.066675933,1,17961242,9610438,22446308,17628512,3833674,7066466,6273913,7260316,82051344,33115476,109690920,32263466,0,5651147,4550657,3126385
195.10267,11,16,3,0,0,0,0,0,CHO,Lignin,196.1099465,-0.010641888,1,0,0,3014386,0,0,0,0,0,3854626,3401569,0,0,0,0,0,0
195.139054,12,20,2,0,0,0,0,0,CHO,Lipid,196.1463305,-0.002960443,1,0,3804898,2749697,3916154,0,0,0,0,3403568,0,2774599,0,0,0,0,0
196.001335,0,0,0,0,0,0,0,0,,None,197.0086115,0,0,2722961,0,0,0,0,0,0,0,3263112,0,0,0,0,0,0,0
196.0332233,8,8,5,0,1,0,0,0,CHO,Lignin,197.0404998,0.144157606,0,3414174,0,2445671,0,0,0,0,0,0,0,3149247,0,0,0,0,0
196.03662,0,0,0,0,0,0,0,0,,None,197.0438965,0,0,0,0,0,0,0,0,0,0,0,0,2590656,0,0,0,0,0
196.03736,0,0,0,0,0,0,0,0,,None,197.0446365,0,0,0,0,0,0,0,0,0,0,0,0,2684352,0,0,0,0,0
196.037726,0,0,0,0,0,0,0,0,,None,197.0450025,0,1,0,0,0,0,0,0,0,0,28693142,10014410,31781312,8806057,0,0,3038057,0
196.0543831,5,12,7,0,1,0,0,0,CHO,Other,197.0616596,-0.010094201,0,9528998,0,11223663,0,0,0,0,0,0,0,0,0,5135023,0,5591407,0
196.05885,0,0,0,0,0,0,0,0,,None,197.0661265,0,0,0,0,0,0,0,0,0,0,7616159,0,9392585,0,0,0,0,0
196.061535,9,11,4,1,0,0,0,0,CHON,Lignin,197.0688115,-0.018370132,1,0,0,0,0,0,0,0,0,2509472,0,2689739,0,0,0,0,0
196.06964,9,12,4,0,1,0,0,0,CHO,Lignin,197.0769165,-0.013981749,0,0,0,2967669,0,0,0,0,0,8805027,2638551,12186062,3414710,0,0,0,0
196.0741167,0,0,0,0,0,0,0,0,,None,197.0813931,0,0,0,0,0,0,0,0,0,0,3688101,0,4938192,2887351,0,0,0,0
197.009158,8,6,6,0,0,0,0,0,CHO,ConHC,198.0164345,0.017464813,1,14203947,0,5777395,0,0,0,0,0,8052767,0,5893982,0,0,0,4359893,0
197.0125233,5,10,6,0,0,1,0,0,CHOS,Other,198.0197998,0.045164103,1,7597101,0,6502388,0,0,0,0,0,0,0,0,0,0,0,2750166,0
197.041075,0,0,0,0,0,0,0,0,,None,198.0483515,0,0,0,0,0,0,0,0,0,0,3761708,0,3370348,0,0,0,0,0
197.04289,0,0,0,0,0,0,0,0,,None,198.0501665,0,1,3621945,0,4326400,0,0,0,0,0,0,0,0,0,0,0,0,0
197.044195,0,0,0,0,0,0,0,0,,None,198.0514715,0,0,22004794,4014023,22266880,8525894,0,0,0,0,0,0,0,0,0,0,0,0
197.044455,0,0,0,0,0,0,0,0,,None,198.0517315,0,0,0,0,0,0,0,0,0,0,4668462,0,6222701,0,0,0,0,0
197.0455265,9,10,5,0,0,0,0,0,CHO,Lignin,198.0528029,0.10345534,1,388367424,83361736,401343488,164102208,8012126,5212810,7478422,8067532,55501868,26525780,75400048,23187516,11616217,21974344,20224738,7717438
197.04703,0,0,0,0,0,0,0,0,,None,198.0543065,0,0,7679035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.04892,6,14,5,0,0,1,0,0,CHOS,Other,198.0561965,-0.011193692,1,2479163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.055235,0,0,0,0,0,0,0,0,,None,198.0625115,0,0,2517054,0,2504197,0,0,0,0,0,0,0,0,0,0,0,0,0
197.0607367,13,10,2,0,0,0,0,0,CHO,ConHC,198.0680131,0.335398191,1,0,0,0,0,0,6350993,3422108,5359571,0,0,0,0,0,0,0,0
197.0819313,10,14,4,0,0,0,0,0,CHO,Lignin,198.0892077,0.006163485,1,3341385,2512086,3587600,2901588,0,0,0,0,4504125,7423075,10261373,5158987,0,0,0,0
197.1183367,11,18,3,0,0,0,0,0,CHO,Lipid,198.1256131,-0.0943313,1,0,0,0,0,0,0,0,0,3867212,2480241,5291917,0,0,0,0,0
197.154706,12,22,2,0,0,0,0,0,CHO,Lipid,198.1619825,-0.012699106,1,2516071,4765682,5151790,6101104,0,0,0,0,0,0,3256733,0,0,0,0,0
198.032245,0,0,0,0,0,0,0,0,,None,199.0395215,0,0,0,0,0,0,0,0,0,0,2628546,0,3808024,0,0,0,0,0
198.0489,8,10,5,0,1,0,0,0,CHO,Lignin,199.0561765,0.009054831,0,38020568,8395093,39036316,16251334,0,0,0,0,5287369,3052514,7207199,3025875,0,2987153,0,0
198.04925,0,0,0,0,0,0,0,0,,None,199.0565265,0,0,3468760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.05338,0,0,0,0,0,0,0,0,,None,199.0606565,0,1,0,0,0,0,0,0,0,0,2746315,3996644,6381857,3723221,0,0,0,0
198.07719,9,13,4,1,0,0,0,0,CHON,Lignin,199.0844665,-0.042976633,1,0,0,0,0,0,0,0,0,0,0,3064619,0,0,0,0,0
199.024808,8,8,6,0,0,0,0,0,CHO,Tannin,200.0320845,0.017609775,1,5757808,0,2852148,0,0,0,0,0,4238686,2500458,5626570,0,0,0,0,0
199.03767,0,0,0,0,0,0,0,0,,None,200.0449465,0,1,3549557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.0400025,12,8,3,0,0,0,0,0,CHO,ConHC,200.047279,0.325704105,1,0,0,0,0,4537998,6979536,5006800,5249818,0,0,0,0,0,0,0,0
199.04343,9,12,3,0,0,1,0,0,CHOS,Lignin,200.0507065,0.04236236,1,9324407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.04978,0,0,0,0,0,0,0,0,,None,200.0570565,0,0,4914042,0,4083006,0,0,0,0,0,0,0,0,0,0,0,0,0
199.061197,9,12,5,0,0,0,0,0,CHO,Lignin,200.0684735,0.000144051,1,5232511,8856299,10587971,8237903,0,0,0,0,5633901,12968824,19437274,8355699,0,5617634,0,3612703
199.0763933,13,12,2,0,0,0,0,0,CHO,Lignin,200.0836698,0.299020838,1,0,0,0,0,0,6955488,2828255,4509994,0,0,0,0,0,0,0,0
199.09758,10,16,4,0,0,0,0,0,CHO,Protein,200.1048565,0.012668958,1,2561422,0,3527506,0,0,0,0,0,3567484,3673479,4769514,3574658,0,0,0,0
199.13398,11,20,3,0,0,0,0,0,CHO,Lipid,200.1412565,-0.059750699,1,0,0,0,3652971,0,0,0,0,0,0,4010234,2594193,0,0,0,0
199.1676533,0,0,0,0,0,0,0,0,,None,200.1749298,0,1,0,3175702,4080496,7098233,0,0,0,0,0,0,0,0,0,0,0,0
199.168975,0,0,0,0,0,0,0,0,,None,200.1762515,0,0,9541548,18797334,20445040,47039352,0,0,0,0,0,0,0,0,0,0,0,0
199.1692267,0,0,0,0,0,0,0,0,,None,200.1765031,0,0,0,0,0,0,0,0,0,0,4765594,0,7528201,6945696,0,0,0,0
199.16998,0,0,0,0,0,0,0,0,,None,200.1772565,0,0,0,0,0,0,0,0,0,0,3868571,0,0,0,0,0,0,0
199.1703511,12,24,2,0,0,0,0,0,CHO,Lipid,200.1776276,0.012172234,1,170493872,366674720,364971904,896140160,0,0,0,0,59475868,55518116,83412744,103121824,0,3378695,0,0
199.170725,0,0,0,0,0,0,0,0,,None,200.1780015,0,0,0,0,0,0,0,0,0,0,0,4553637,0,7812001,0,0,0,0
199.85103,0,0,0,0,0,0,0,0,,None,200.8583065,0,0,0,0,0,0,2624864,0,0,0,0,0,0,0,0,0,0,0
200.03262,0,0,0,0,0,0,0,0,,None,201.0398965,0,1,0,0,0,0,0,0,0,0,0,0,2453896,0,0,0,0,0
200.047895,0,0,0,0,0,0,0,0,,None,201.0551715,0,0,0,0,0,0,0,2732672,0,0,0,0,3225230,0,0,0,0,0
200.05642,8,11,5,1,0,0,0,0,CHON,Lignin,201.0636965,0.129321804,1,3229476,0,2816231,0,0,0,0,0,0,0,0,0,0,0,0,0
200.0690225,0,0,0,0,0,0,0,0,,None,201.076299,0,1,0,0,0,0,0,0,0,0,2665749,2865426,3704984,2902550,0,0,0,0
200.09282,9,15,4,1,0,0,0,0,CHON,Protein,201.1000965,0.057226328,1,3187507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.17232,0,0,0,0,0,0,0,0,,None,201.1795965,0,0,0,0,0,5933316,0,0,0,0,0,0,0,0,0,0,0,0
200.1737075,11,24,2,0,1,0,0,0,CHO,Lipid,201.180984,0.004401609,0,23312726,49972400,52537624,112575752,0,0,0,0,7825729,7634237,11552966,14417218,0,0,0,0
200.17406,0,0,0,0,0,0,0,0,,None,201.1813365,0,0,0,4639920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
