Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SAMPLE A,SAMPLE B,SAMPLE C,SAMPLE D
194.0459,9,9,4,1,0,0,0,0,CHON,Lignin,195.0531765,-0.095791211,1,0,0,0,0
194.0539814,9,10,4,0,1,0,0,0,CHO,Lignin,195.0612579,0.029486883,0,0,3586885,5450580,4997099
194.05739,0,0,0,0,0,0,0,0,,None,195.0646665,0,0,0,0,0,0
194.0581,0,0,0,0,0,0,0,0,,None,195.0653765,0,0,0,0,0,0
194.0584233,0,0,0,0,0,0,0,0,,None,195.0656998,0,0,0,0,0,0
194.9935121,8,4,6,0,0,0,0,0,CHO,ConHC,196.0007886,-0.003601414,1,8706300,0,3492551,0
194.996875,5,8,6,0,0,1,0,0,CHOS,Other,196.0041515,0.036797792,1,15888637,0,7592136,0
195.0298831,9,8,5,0,0,0,0,0,CHO,Lignin,196.0371595,0.070566995,1,34066700,7637176,23572694,11332946
195.0451375,13,8,2,0,0,0,0,0,CHO,ConHC,196.052414,0.079234526,1,0,0,0,0
195.049695,0,0,0,0,0,0,0,0,,None,196.0569715,0,0,8591635,0,9378013,0
195.04998,0,0,0,0,0,0,0,0,,None,196.0572565,0,0,0,0,0,0
195.0510153,6,12,7,0,0,0,0,0,CHO,Other,196.0582918,0.055925646,1,159056144,21683392,165183712,14329178
195.05136,0,0,0,0,0,0,0,0,,None,196.0586365,0,0,12878099,0,0,0
195.061805,0,0,0,0,0,0,0,0,,None,196.0690815,0,0,0,0,0,0
195.065215,0,0,0,0,0,0,0,0,,None,196.0724915,0,0,0,0,0,0
195.06592,0,0,0,0,0,0,0,0,,None,196.0731965,0,0,0,0,0,0
195.0662693,10,12,4,0,0,0,0,0,CHO,Lignin,196.0735458,0.066675933,1,17961242,9610438,22446308,17628512
195.10267,11,16,3,0,0,0,0,0,CHO,Lignin,196.1099465,-0.010641888,1,0,0,3014386,0
195.139054,12,20,2,0,0,0,0,0,CHO,Lipid,196.1463305,-0.002960443,1,0,3804898,2749697,3916154
196.001335,0,0,0,0,0,0,0,0,,None,197.0086115,0,0,2722961,0,0,0
196.0332233,8,8,5,0,1,0,0,0,CHO,Lignin,197.0404998,0.144157606,0,3414174,0,2445671,0
196.03662,0,0,0,0,0,0,0,0,,None,197.0438965,0,0,0,0,0,0
196.03736,0,0,0,0,0,0,0,0,,None,197.0446365,0,0,0,0,0,0
196.037726,0,0,0,0,0,0,0,0,,None,197.0450025,0,1,0,0,0,0
196.0543831,5,12,7,0,1,0,0,0,CHO,Other,197.0616596,-0.010094201,0,9528998,0,11223663,0
196.05885,0,0,0,0,0,0,0,0,,None,197.0661265,0,0,0,0,0,0
196.061535,9,11,4,1,0,0,0,0,CHON,Lignin,197.0688115,-0.018370132,1,0,0,0,0
196.06964,9,12,4,0,1,0,0,0,CHO,Lignin,197.0769165,-0.013981749,0,0,0,2967669,0
196.0741167,0,0,0,0,0,0,0,0,,None,197.0813931,0,0,0,0,0,0
197.009158,8,6,6,0,0,0,0,0,CHO,ConHC,198.0164345,0.017464813,1,14203947,0,5777395,0
197.0125233,5,10,6,0,0,1,0,0,CHOS,Other,198.0197998,0.045164103,1,7597101,0,6502388,0
197.041075,0,0,0,0,0,0,0,0,,None,198.0483515,0,0,0,0,0,0
197.04289,0,0,0,0,0,0,0,0,,None,198.0501665,0,1,3621945,0,4326400,0
197.044195,0,0,0,0,0,0,0,0,,None,198.0514715,0,0,22004794,4014023,22266880,8525894
197.044455,0,0,0,0,0,0,0,0,,None,198.0517315,0,0,0,0,0,0
197.0455265,9,10,5,0,0,0,0,0,CHO,Lignin,198.0528029,0.10345534,1,388367424,83361736,401343488,164102208
197.04703,0,0,0,0,0,0,0,0,,None,198.0543065,0,0,7679035,0,0,0
197.04892,6,14,5,0,0,1,0,0,CHOS,Other,198.0561965,-0.011193692,1,2479163,0,0,0
197.055235,0,0,0,0,0,0,0,0,,None,198.0625115,0,0,2517054,0,2504197,0
197.0607367,13,10,2,0,0,0,0,0,CHO,ConHC,198.0680131,0.335398191,1,0,0,0,0
197.0819313,10,14,4,0,0,0,0,0,CHO,Lignin,198.0892077,0.006163485,1,3341385,2512086,3587600,2901588
197.1183367,11,18,3,0,0,0,0,0,CHO,Lipid,198.1256131,-0.0943313,1,0,0,0,0
197.154706,12,22,2,0,0,0,0,0,CHO,Lipid,198.1619825,-0.012699106,1,2516071,4765682,5151790,6101104
198.032245,0,0,0,0,0,0,0,0,,None,199.0395215,0,0,0,0,0,0
198.0489,8,10,5,0,1,0,0,0,CHO,Lignin,199.0561765,0.009054831,0,38020568,8395093,39036316,16251334
198.04925,0,0,0,0,0,0,0,0,,None,199.0565265,0,0,3468760,0,0,0
198.05338,0,0,0,0,0,0,0,0,,None,199.0606565,0,1,0,0,0,0
198.07719,9,13,4,1,0,0,0,0,CHON,Lignin,199.0844665,-0.042976633,1,0,0,0,0
199.024808,8,8,6,0,0,0,0,0,CHO,Tannin,200.0320845,0.017609775,1,5757808,0,2852148,0
199.03767,0,0,0,0,0,0,0,0,,None,200.0449465,0,1,3549557,0,0,0
199.0400025,12,8,3,0,0,0,0,0,CHO,ConHC,200.047279,0.325704105,1,0,0,0,0
199.04343,9,12,3,0,0,1,0,0,CHOS,Lignin,200.0507065,0.04236236,1,9324407,0,0,0
199.04978,0,0,0,0,0,0,0,0,,None,200.0570565,0,0,4914042,0,4083006,0
199.061197,9,12,5,0,0,0,0,0,CHO,Lignin,200.0684735,0.000144051,1,5232511,8856299,10587971,8237903
199.0763933,13,12,2,0,0,0,0,0,CHO,Lignin,200.0836698,0.299020838,1,0,0,0,0
199.09758,10,16,4,0,0,0,0,0,CHO,Protein,200.1048565,0.012668958,1,2561422,0,3527506,0
199.13398,11,20,3,0,0,0,0,0,CHO,Lipid,200.1412565,-0.059750699,1,0,0,0,3652971
199.1676533,0,0,0,0,0,0,0,0,,None,200.1749298,0,1,0,3175702,4080496,7098233
199.168975,0,0,0,0,0,0,0,0,,None,200.1762515,0,0,9541548,18797334,20445040,47039352
199.1692267,0,0,0,0,0,0,0,0,,None,200.1765031,0,0,0,0,0,0
199.16998,0,0,0,0,0,0,0,0,,None,200.1772565,0,0,0,0,0,0
199.1703511,12,24,2,0,0,0,0,0,CHO,Lipid,200.1776276,0.012172234,1,170493872,366674720,364971904,896140160
199.170725,0,0,0,0,0,0,0,0,,None,200.1780015,0,0,0,0,0,0
199.85103,0,0,0,0,0,0,0,0,,None,200.8583065,0,0,0,0,0,0
200.03262,0,0,0,0,0,0,0,0,,None,201.0398965,0,1,0,0,0,0
200.047895,0,0,0,0,0,0,0,0,,None,201.0551715,0,0,0,0,0,0
200.05642,8,11,5,1,0,0,0,0,CHON,Lignin,201.0636965,0.129321804,1,3229476,0,2816231,0
200.0690225,0,0,0,0,0,0,0,0,,None,201.076299,0,1,0,0,0,0
200.09282,9,15,4,1,0,0,0,0,CHON,Protein,201.1000965,0.057226328,1,3187507,0,0,0
200.17232,0,0,0,0,0,0,0,0,,None,201.1795965,0,0,0,0,0,5933316
200.1737075,11,24,2,0,1,0,0,0,CHO,Lipid,201.180984,0.004401609,0,23312726,49972400,52537624,112575752
200.17406,0,0,0,0,0,0,0,0,,None,201.1813365,0,0,0,4639920,0,0
200.17664,0,0,0,0,0,0,0,0,,None,201.1839165,0,0,0,0,0,3390213
201.019305,11,6,4,0,0,0,0,0,CHO,ConHC,202.0265815,0.13470564,1,0,0,0,0
201.0404561,8,10,6,0,0,0,0,0,CHO,Tannin,202.0477326,0.026990586,1,17257160,5630484,17085066,5699165
201.0556813,12,10,3,0,0,0,0,0,CHO,Lignin,202.0629577,0.18049038,1,0,0,0,0
201.0768483,9,14,5,0,0,0,0,0,CHO,AminoSugar,202.0841248,-0.006137609,1,4535001,3495971,4563098,3062379
201.092035,13,14,2,0,0,0,0,0,CHO,Lignin,202.0993115,0.337590066,1,0,0,0,0
201.1132263,10,18,4,0,0,0,0,0,CHO,Protein,202.1205027,0.031413537,1,2522856,3200050,5598890,4665978
201.17461,0,0,0,0,0,0,0,0,,None,202.1818865,0,0,0,0,0,3955347
201.177065,0,0,0,0,0,0,0,0,,None,202.1843415,0,0,0,0,3647173,6108820
202.0271467,0,0,0,0,0,0,0,0,,None,203.0344231,0,0,0,0,0,0
202.04046,0,0,0,0,0,0,0,0,,None,203.0477365,0,1,2472826,0,0,0
202.04829,0,0,0,0,0,0,0,0,,None,203.0555665,0,1,0,0,0,0
202.0635375,0,0,0,0,0,0,0,0,,None,203.070814,0,0,0,0,0,0
202.9413975,0,0,0,0,0,0,0,0,,None,203.948674,0,1,23600644,3405614,22019522,6639965
202.97778,0,0,0,0,0,0,0,0,,None,203.9850565,0,1,0,0,2581970,0
203.0349591,11,8,4,0,0,0,0,0,CHO,ConHC,204.0422356,0.113640251,1,3373101,0,4033003,0
203.03684,0,0,0,0,0,0,0,0,,None,204.0441165,0,0,9776685,0,8210924,0
203.0561109,8,12,6,0,0,0,0,0,CHO,Carb,204.0633874,0.003679837,1,7247414,7651679,12725748,9068940
203.071337,12,12,3,0,0,0,0,0,CHO,Lignin,204.0786135,0.15084687,1,2598461,0,0,2698642
203.07324,0,0,0,0,0,0,0,0,,None,204.0805165,0,0,0,0,3731452,0
203.0924925,9,16,5,0,0,0,0,0,CHO,AminoSugar,204.099769,0.02281835,1,5442118,2641262,5743109,3493275
204.0005,0,0,0,0,0,0,0,0,,None,205.0077765,0,0,0,0,0,0
204.0427986,0,0,0,0,0,0,0,0,,None,205.050075,0,0,0,0,0,0
204.05613,0,0,0,0,0,0,0,0,,None,205.0634065,0,1,0,0,2942381,0
204.06393,0,0,0,0,0,0,0,0,,None,205.0712065,0,1,0,0,0,0
205.0142411,10,6,5,0,0,0,0,0,CHO,ConHC,206.0215176,0.027788888,1,7451036,0,3964248,0
205.03392,0,0,0,0,0,0,0,0,,None,206.0411965,0,0,0,0,2732897,0
205.0353713,7,10,7,0,0,0,0,0,CHO,Tannin,206.0426477,0.024018426,1,36721060,5916844,40997216,11947197
205.04942,0,0,0,0,0,0,0,0,,None,206.0566965,0,0,0,0,0,0
205.0506156,11,10,4,0,0,0,0,0,CHO,Lignin,206.0578921,0.081221203,1,7337389,5749938,8810856,9026756
205.052486,0,0,0,0,0,0,0,0,,None,206.0597625,0,0,7405997,6483123,10742121,7327941
205.0717575,8,14,6,0,0,0,0,0,CHO,Carb,206.079034,0.0204539,1,9000374,6401212,9163122,6512845
205.0869943,12,14,3,0,0,0,0,0,CHO,Lignin,206.0942708,0.114331687,1,0,0,0,0
205.12341,13,18,2,0,0,0,0,0,CHO,Lignin,206.1306865,-0.032236248,1,0,0,0,0
206.022076,0,0,0,0,0,0,0,0,,None,207.0293525,0,0,0,0,0,0
206.03872,6,10,7,0,1,0,0,0,CHO,Tannin,207.0459965,0.053353459,0,3375466,0,3239205,0
206.05402,10,10,4,0,1,0,0,0,CHO,Lignin,207.0612965,-0.158502243,1,0,0,0,0
206.0584575,0,0,0,0,0,0,0,0,,None,207.065734,0,0,0,0,0,0
206.9935033,9,4,6,0,0,0,0,0,CHO,ConHC,208.0007798,0.038753637,1,6920477,0,0,0
207.025415,0,0,0,0,0,0,0,0,,None,208.0326915,0,0,0,0,0,0
207.0298768,10,8,5,0,0,0,0,0,CHO,Lignin,208.0371532,0.096799633,1,16010542,4255248,10861799,7143431
207.0510237,7,12,7,0,0,0,0,0,CHO,Carb,208.0583001,0.012607139,1,11810103,8151065,13509873,9656335
207.06479,0,0,0,0,0,0,0,0,,None,208.0720665,0,0,0,0,4182263,0
207.06507,0,0,0,0,0,0,0,0,,None,208.0723465,0,0,0,0,0,0
207.0662614,11,12,4,0,0,0,0,0,CHO,Lignin,208.0735379,0.100777928,1,39826752,19791904,69047544,22265878
207.06666,0,0,0,0,0,0,0,0,,None,208.0739365,0,0,0,0,5631224,0
207.0874088,8,16,6,0,0,0,0,0,CHO,Carb,208.0946852,0.014557412,1,8146248,4330537,10405121,5047327
207.102665,12,16,3,0,0,0,0,0,CHO,Lignin,208.1099415,0.013997505,1,0,0,0,0
207.13904,13,20,2,0,0,0,0,0,CHO,Lipid,208.1463165,0.06447061,1,0,0,0,0
208.0013333,0,0,0,0,0,0,0,0,,None,209.0086098,0,0,0,0,0,0
208.0377175,0,0,0,0,0,0,0,0,,None,209.044994,0,1,0,0,0,0
208.06152,10,11,4,1,0,0,0,0,CHON,Lignin,209.0687965,0.054430982,1,0,0,0,0
208.0696343,10,12,4,0,1,0,0,0,CHO,Lignin,209.0769108,0.014151757,1,4515596,2678235,8424132,0
208.07411,0,0,0,0,0,0,0,0,,None,209.0813865,0,0,0,0,0,0
208.09076,7,16,6,0,1,0,0,0,CHO,Carb,209.0980365,0.031646017,0,0,0,0,0
208.973725,9,6,2,0,0,2,0,0,CHOS,ConHC,209.9810015,-0.384082748,1,3753647,0,6289510,0
209.0091553,9,6,6,0,0,0,0,0,CHO,ConHC,210.0164317,0.029459083,1,7437504,0,4868215,0
209.01253,6,10,6,0,0,1,0,0,CHOS,Carb,210.0198065,0.010840501,1,2756289,0,0,0
209.0302833,0,0,0,0,0,0,0,0,,None,210.0375598,0,0,7252169,0,5785728,0
209.044305,0,0,0,0,0,0,0,0,,None,210.0515815,0,0,0,0,0,0
209.04513,0,0,0,0,0,0,0,0,,None,210.0524065,0,0,0,0,0,0
209.0455323,10,10,5,0,0,0,0,0,CHO,Lignin,210.0528088,0.069873476,1,24029392,15848333,29808776,20763496
209.04593,0,0,0,0,0,0,0,0,,None,210.0532065,0,0,0,0,0,0
209.0607375,14,10,2,0,0,0,0,0,CHO,ConHC,210.068014,0.312271815,1,0,0,0,0
209.0666749,7,14,7,0,0,0,0,0,CHO,Carb,210.0739514,0.006841496,1,8970458,5539735,16623761,7528306
209.0819045,11,14,4,0,0,0,0,0,CHO,Lignin,210.089181,0.132921959,1,6357217,4500382,8929432,5437304
209.11832,12,18,3,0,0,0,0,0,CHO,Lipid,210.1255965,-0.009626528,1,0,0,0,0
209.1547,13,22,2,0,0,0,0,0,CHO,Lipid,210.1619765,0.016575406,1,0,4563390,0,4244376
210.017,0,0,0,0,0,0,0,0,,None,211.0242765,0,0,0,0,0,0
210.0489014,9,10,5,0,1,0,0,0,CHO,Lignin,211.0561779,0.001771323,0,2971302,0,3528284,2424093
210.0533675,0,0,0,0,0,0,0,0,,None,211.060644,0,1,0,0,0,0
210.074505,0,0,0,0,0,0,0,0,,None,211.0817815,0,1,0,0,0,0
210.08525,10,14,4,0,1,0,0,0,CHO,Lignin,211.0925265,0.176741075,0,0,0,0,0
211.0248052,9,8,6,0,0,0,0,0,CHO,Tannin,212.0320817,0.029717632,1,17931378,3497738,9135143,4409034
211.0400271,13,8,3,0,0,0,0,0,CHO,ConHC,212.0473036,0.191058137,1,0,0,0,0
211.059935,0,0,0,0,0,0,0,0,,None,212.0672115,0,0,0,0,0,0
211.06078,0,0,0,0,0,0,0,0,,None,212.0680565,0,0,0,0,0,0
211.0611879,10,12,5,0,0,0,0,0,CHO,Lignin,212.0684644,0.043109443,1,15834243,11319066,23845944,18597594
211.06161,0,0,0,0,0,0,0,0,,None,212.0688865,0,0,0,0,0,0
211.07637,14,12,2,0,0,0,0,0,CHO,Lignin,212.0836465,0.392121323,1,0,0,0,0
211.09517,0,0,0,0,0,0,0,0,,None,212.1024465,0,0,0,0,0,5086953
211.0975888,11,16,4,0,0,0,0,0,CHO,Lignin,212.1048652,-0.029300978,1,7764116,3030827,10916937,3240682
211.1339725,12,20,3,0,0,0,0,0,CHO,Lipid,212.141249,-0.021017035,1,0,0,0,0
211.17038,13,24,2,0,0,0,0,0,CHO,Lipid,212.1776565,-0.124670432,1,0,0,0,2464010
212.03264,0,0,0,0,0,0,0,0,,None,213.0399165,0,1,0,0,0,0
212.0478267,0,0,0,0,0,0,0,0,,None,213.0551031,0,0,0,0,0,0
212.05376,0,0,0,0,0,0,0,0,,None,213.0610365,0,0,0,0,0,0
212.064556,9,12,5,0,1,0,0,0,CHO,Lignin,213.0718325,-0.019398998,0,0,0,2989588,0
212.0690225,0,0,0,0,0,0,0,0,,None,213.076299,0,1,0,0,0,0
212.09283,10,15,4,1,0,0,0,0,CHON,Protein,213.1001065,0.007077519,1,8961645,0,7123489,0
213.00407,8,6,7,0,0,0,0,0,CHO,ConHC,214.0113465,0.028411671,1,3351074,0,0,0
213.019295,12,6,4,0,0,0,0,0,CHO,ConHC,214.0265715,0.173876168,1,0,0,0,0
213.0404598,9,10,6,0,0,0,0,0,CHO,Tannin,214.0477363,0.008152636,1,9619507,5879461,12378086,7216714
213.0556825,13,10,3,0,0,0,0,0,CHO,ConHC,214.062959,0.164532996,1,0,0,0,0
213.0768473,10,14,5,0,0,0,0,0,CHO,Lignin,214.0841237,-0.000839424,1,5646405,4751030,7958520,6274650
213.0920367,14,14,2,0,0,0,0,0,CHO,Lignin,214.0993131,0.310884011,1,0,0,0,0
213.1132317,11,18,4,0,0,0,0,0,CHO,Protein,214.1205081,0.00435574,1,3828823,0,4580361,0
213.149626,12,22,3,0,0,0,0,0,CHO,Lipid,214.1569025,-0.036862599,1,0,0,0,2910842
213.1860086,13,26,2,0,0,0,0,0,CHO,Lipid,214.193285,-0.023154361,1,0,5152488,3807276,7574155
214.02716,0,0,0,0,0,0,0,0,,None,215.0344365,0,0,0,0,0,0
214.04827,0,0,0,0,0,0,0,0,,None,215.0555465,0,1,0,0,0,0
214.06353,0,0,0,0,0,0,0,0,,None,215.0708065,0,0,0,0,0,0
214.07205,9,13,5,1,0,0,0,0,CHON,Lignin,215.0793265,0.214181999,1,0,0,2614743,0
215.0327886,0,0,0,0,0,0,0,0,,None,216.040065,0,0,3719672,4884035,8263593,10608076
215.0349414,12,8,4,0,0,0,0,0,CHO,ConHC,216.0422179,0.18908225,1,0,0,0,0
215.0561079,9,12,6,0,0,0,0,0,CHO,Tannin,216.0633844,0.017360276,1,8741891,13342286,18678708,16604631
215.0713313,13,12,3,0,0,0,0,0,CHO,Lignin,216.0786077,0.169080227,1,0,0,0,0
215.0924971,10,16,5,0,0,0,0,0,CHO,Protein,216.0997736,6.65E-05,1,2919957,2891871,3402182,3534824
215.1288771,11,20,4,0,0,0,0,0,CHO,Protein,216.1361536,0.025542524,1,3514919,3251312,8287192,10345976
215.165278,12,24,3,0,0,0,0,0,CHO,Lipid,216.1725545,-0.045473765,1,0,0,0,3045897
215.8458767,0,0,0,0,0,0,0,0,,None,216.8531531,0,0,0,0,0,0
216.00632,0,0,0,0,0,0,0,0,,None,217.0135965,0,0,0,0,0,0
216.0427763,0,0,0,0,0,0,0,0,,None,217.0500527,0,0,0,0,0,0
216.0639467,0,0,0,0,0,0,0,0,,None,217.0712231,0,1,0,0,0,0
216.07467,12,12,3,0,1,0,0,0,CHO,Lignin,217.0819465,0.24240809,0,0,0,0,0
216.079165,0,0,0,0,0,0,0,0,,None,217.0864415,0,0,0,0,0,0
217.014255,11,6,5,0,0,0,0,0,CHO,ConHC,218.0215315,-0.037444834,1,3749828,0,0,0
217.01608,0,0,0,0,0,0,0,0,,None,218.0233565,0,0,2801093,0,0,0
217.029835,0,0,0,0,0,0,0,0,,None,218.0371115,0,0,0,0,3288955,4265311
217.0353633,8,10,7,0,0,0,0,0,CHO,Tannin,218.0426398,0.059050316,1,3344335,0,3486590,0
217.0506154,12,10,4,0,0,0,0,0,CHO,Lignin,218.0578919,0.077767901,1,4571607,2596857,4136838,4253032
217.052495,0,0,0,0,0,0,0,0,,None,218.0597715,0,0,3912663,0,5091207,0
217.06591,16,10,1,0,0,0,0,0,CHO,ConHC,218.0731865,-0.098699801,1,0,0,0,0
217.0717567,9,14,6,0,0,0,0,0,CHO,AminoSugar,218.0790331,0.02314965,1,4839393,7995907,9801616,8474994
217.0870057,13,14,3,0,0,0,0,0,CHO,Lignin,218.0942822,0.055638938,1,0,0,0,0
217.1081425,10,18,5,0,0,0,0,0,CHO,Protein,218.115419,0.021646429,1,3363827,2673685,5742498,3737475
218.022065,0,0,0,0,0,0,0,0,,None,219.0293415,0,0,0,0,0,0
218.058426,0,0,0,0,0,0,0,0,,None,219.0657025,0,0,0,0,0,0
218.07959,0,0,0,0,0,0,0,0,,None,219.0868665,0,1,0,0,0,0
218.993505,10,4,6,0,0,0,0,0,CHO,ConHC,220.0007815,0.029064079,1,3336092,0,0,0
219.0298943,11,8,5,0,0,0,0,0,CHO,ConHC,220.0371707,0.012045328,1,9245614,2862505,7387996,5015806
219.04503,0,0,0,0,0,0,0,0,,None,220.0523065,0,0,0,0,0,0
219.04933,0,0,0,0,0,0,0,0,,None,220.0566065,0,0,11305911,0,0,0
219.04972,0,0,0,0,0,0,0,0,,None,220.0569965,0,1,0,0,0,0
219.05059,0,0,0,0,0,0,0,0,,None,220.0578665,0,0,0,0,8006502,0
219.0510233,8,12,7,0,0,0,0,0,CHO,Carb,220.0582998,0.013344902,1,202648512,10649011,99576680,10110215
219.0649133,0,0,0,0,0,0,0,0,,None,220.0721898,0,0,0,0,0,0
219.0662688,12,12,4,0,0,0,0,0,CHO,Lignin,220.0735453,0.061799658,1,7814080,6021563,9663342,7705871
219.06671,0,0,0,0,0,0,0,0,,None,220.0739865,0,0,0,0,0,0
219.081495,16,12,1,0,0,0,0,0,CHO,ConHC,220.0887715,0.197831174,1,0,0,0,0
219.087415,9,16,6,0,0,0,0,0,CHO,AminoSugar,220.0946915,-0.014633156,1,7969739,3356101,7587705,3366681
219.1026367,13,16,3,0,0,0,0,0,CHO,Lignin,220.1099131,0.141957956,1,0,0,0,0
220.00134,0,0,0,0,0,0,0,0,,None,221.0086165,0,0,0,0,0,0
220.03772,0,0,0,0,0,0,0,0,,None,221.0449965,0,1,0,0,0,0
220.0543719,7,12,7,0,1,0,0,0,CHO,Carb,221.0616484,0.041666296,0,18214320,0,8842588,0
220.06965,11,12,4,0,1,0,0,0,CHO,Lignin,221.0769265,-0.057697021,1,0,0,0,0
220.0741175,0,0,0,0,0,0,0,0,,None,221.081394,0,0,0,0,0,0
220.146885,0,0,0,0,0,0,0,0,,None,221.1541615,0,0,0,0,0,0
221.0091552,10,6,6,0,0,0,0,0,CHO,ConHC,222.0164317,0.028053419,1,68513680,5710179,24452924,10952862
221.00959,0,0,0,0,0,0,0,0,,None,222.0168665,0,0,5840785,0,0,0
221.04415,0,0,0,0,0,0,0,0,,None,222.0514265,0,0,0,0,0,0
221.04508,0,0,0,0,0,0,0,0,,None,222.0523565,0,0,0,0,0,0
221.0455294,11,10,5,0,0,0,0,0,CHO,Lignin,222.0528058,0.079326266,1,17088418,10860917,20766544,15530159
221.0607425,15,10,2,0,0,0,0,0,CHO,ConHC,222.068019,0.272881797,1,0,0,0,0
221.06495,0,0,0,0,0,0,0,0,,None,222.0722265,0,1,0,0,5954393,0
221.06623,0,0,0,0,0,0,0,0,,None,222.0735065,0,0,8740781,0,9523034,0
221.0666638,8,14,7,0,0,0,0,0,CHO,Carb,222.0739403,0.056258154,1,96726960,37005696,106442584,42002616
221.08054,0,0,0,0,0,0,0,0,,None,222.0878165,0,0,0,0,0,0
221.08147,0,0,0,0,0,0,0,0,,None,222.0887465,0,0,0,0,0,0
221.0819115,12,14,4,0,0,0,0,0,CHO,Lignin,222.089188,0.094252488,1,6903733,5749126,7452514,5884097
221.1183225,13,18,3,0,0,0,0,0,CHO,Lignin,222.125599,-0.020361363,1,0,0,0,0
221.15474,14,22,2,0,0,0,0,0,CHO,Lipid,222.1620165,-0.164368692,1,0,0,0,0
222.0125233,9,6,6,0,1,0,0,0,CHO,ConHC,223.0197998,-0.031554209,1,7567756,0,2777913,0
222.017,0,0,0,0,0,0,0,0,,None,223.0242765,0,0,0,0,0,0
222.04891,10,10,5,0,1,0,0,0,CHO,Lignin,223.0561865,-0.036751189,1,0,0,0,0
222.053372,0,0,0,0,0,0,0,0,,None,223.0606485,0,1,0,0,0,0
222.06847,0,0,0,0,0,0,0,0,,None,223.0757465,0,0,0,0,0,0
222.070028,7,14,7,0,1,0,0,0,CHO,Carb,223.0773045,0.014232824,0,8146346,3093350,9144662,4391572
222.07719,11,13,4,1,0,0,0,0,CHON,Lignin,223.0844665,-0.038353096,1,0,0,0,0
222.0852975,11,14,4,0,1,0,0,0,CHO,Lignin,223.092574,-0.045681843,1,0,0,0,0
222.08975,0,0,0,0,0,0,0,0,,None,223.0970265,0,0,0,0,0,0
222.12617,0,0,0,0,0,0,0,0,,None,223.1334465,0,0,0,0,0,0
222.58291,0,0,0,0,0,0,0,0,,None,223.5901865,0,0,0,0,0,0
222.9884283,9,4,7,0,0,0,0,0,CHO,ConHC,223.9957048,-0.010270048,1,25838460,0,8706857,3156553
222.98887,0,0,0,0,0,0,0,0,,None,223.9961465,0,0,2777981,0,0,0
223.0248086,10,8,6,0,0,0,0,0,CHO,Lignin,224.0320851,0.013045095,1,29295504,4264249,13099835,6595674
223.02823,7,12,6,0,0,1,0,0,CHOS,Carb,224.0355065,-0.21273003,1,2789777,0,0,0
223.0400625,14,8,3,0,0,0,0,0,CHO,ConHC,224.047339,0.023013976,1,0,0,0,0
223.04196,0,0,0,0,0,0,0,0,,None,224.0492365,0,0,0,0,0,2682979
223.0459402,7,12,8,0,0,0,0,0,CHO,Other,224.0532166,0.003214058,1,9733018,0,7992134,0
223.059785,0,0,0,0,0,0,0,0,,None,224.0670615,0,0,0,0,0,0
223.060735,0,0,0,0,0,0,0,0,,None,224.0680115,0,0,0,0,0,0
223.0611892,11,12,5,0,0,0,0,0,CHO,Lignin,224.0684656,0.03510677,1,21488546,15871306,25129806,17964140
223.0763933,15,12,2,0,0,0,0,0,CHO,Lignin,224.0836698,0.266994854,1,0,0,0,0
223.08234,8,16,7,0,0,0,0,0,CHO,Carb,224.0896165,-0.060683668,1,0,0,0,0
223.09616,0,0,0,0,0,0,0,0,,None,224.1034365,0,0,0,0,0,0
223.0975767,12,16,4,0,0,0,0,0,CHO,Lignin,224.1048531,0.026186195,1,3157941,0,4436833,2998397
223.1339625,13,20,3,0,0,0,0,0,CHO,Lipid,224.141239,0.024722894,1,0,0,0,0
223.17034,14,24,2,0,0,0,0,0,CHO,Lipid,224.1776165,0.060432974,1,0,0,0,4238496
223.99176,8,4,7,0,1,0,0,0,CHO,ConHC,224.9990365,0.09268493,0,2424190,0,0,0
223.99483,0,0,0,0,0,0,0,0,,None,225.0021065,0,1,0,0,0,0
223.9962458,0,0,0,0,0,0,0,0,,None,225.0035223,0,0,0,0,0,0
224.02818,9,8,6,0,1,0,0,0,CHO,Lignin,225.0354565,-0.060611249,1,3599248,0,0,0
224.0326375,0,0,0,0,0,0,0,0,,None,225.039914,0,1,0,0,0,0
224.0478863,0,0,0,0,0,0,0,0,,None,225.0551627,0,0,0,0,0,0
224.05646,10,11,5,1,0,0,0,0,CHON,Lignin,225.0637365,-0.06219607,1,0,0,0,0
224.064545,10,12,5,0,1,0,0,0,CHO,Lignin,225.0718215,0.030508573,1,3001763,0,2838863,0
224.069025,0,0,0,0,0,0,0,0,,None,225.0763015,0,1,0,0,0,0
224.10095,11,16,4,0,1,0,0,0,CHO,Lignin,225.1082265,-0.056093374,0,0,0,0,0
224.99961,0,0,0,0,0,0,0,0,,None,226.0068865,0,0,0,0,0,0
225.0040725,9,6,7,0,0,0,0,0,CHO,ConHC,226.011349,0.015841771,1,6201222,0,4158257,0
225.00743,6,10,7,0,0,1,0,0,CHOS,Other,226.0147065,0.074768674,1,6367111,0,0,0
225.04,0,0,0,0,0,0,0,0,,None,226.0472765,0,0,0,0,4839236,0
225.0404617,10,10,6,0,0,0,0,0,CHO,Lignin,226.0477382,-0.00068546,1,69646232,10367255,41744196,18587680
225.04381,7,14,6,0,0,1,0,0,CHOS,Carb,226.0510865,0.099115294,1,2815898,0,0,0
